CNPJ_Fundo;Data_Referencia;Versao;Total_Necessidades_Liquidez;Disponibilidades;Titulos_Publicos;Titulos_Privados;Fundos_Renda_Fixa;Total_Investido;Direitos_Bens_Imoveis;Terrenos;Imoveis_Renda_Acabados;Imoveis_Renda_Construcao;Imoveis_Venda_Acabados;Imoveis_Venda_Construcao;Outros_Direitos_Reais;Acoes;Debentures;Bonus_Subscricao;Certificados_Deposito_Valores_Mobiliarios;Cedulas_Debentures;Fundo_Acoes;FIP;FII;FDIC;Outras_Cotas_FI;Notas_Promissorias;Acoes_Sociedades_Atividades_FII;Cotas_Sociedades_Atividades_FII;CEPAC;CRI;CRI_CRA;Letras_Hipotecarias;LCI;LCI_LCA;LIG;Outros_Valores_Mobliarios;Valores_Receber;Contas_Receber_Aluguel;Contas_Receber_Venda_Imoveis;Outros_Valores_Receber;Rendimentos_Distribuir;Taxa_Administracao_Pagar;Taxa_Performance_Pagar;Obrigacoes_Aquisicao_Imoveis;Adiantamento_Venda_Imoveis;Adiantamento_Alugueis;Obrigacoes_Securitizacao_Recebiveis;Instrumentos_Financeiros_Derivativos;Provisoes_Contigencias;Outros_Valores_Pagar;Total_Passivo
17.098.794/0001-70;2023-03-01;1;4909224.25;13949.98;4895274.27;0;0;120140392.71;0;0;0;0;0;0;0;0;0;0;0;0;0;0;120140392.71;0;0;0;0;0;0;;0;0;;0;0;0;140305.48;0;0;140305.48;882425.6;136979.28;0;0;0;0;0;0;0;22976.03;1042380.91
17.098.794/0001-70;2023-04-01;1;4952926.68;10432.56;4942494.12;0;0;124600010.43;0;0;0;0;0;0;0;0;0;0;0;0;0;0;124600010.43;0;0;0;0;0;0;;0;0;;0;0;0;1054028.48;0;0;1054028.48;882425.6;107774.25;0;0;0;0;0;0;0;128857.06;1119056.91
17.098.794/0001-70;2023-05-01;1;5505817.41;11544.44;5494272.97;0;0;129752078.03;0;0;0;0;0;0;0;0;0;0;0;0;0;0;129752078.03;0;0;0;0;0;0;;0;0;;0;0;0;229502.03;0;0;229502.03;0;138356.77;0;0;0;0;0;0;0;77092.94;215449.71
17.098.794/0001-70;2023-06-01;1;5774128.2;10812.96;5763315.24;0;0;137485284.52;0;0;0;0;0;0;0;0;0;1852038.43;0;0;0;0;135633246.09;0;0;0;0;0;0;;0;0;;0;0;0;32516.99;0;0;32516.99;0;137925.92;0;0;0;0;0;0;0;15553.46;153479.38
17.098.794/0001-70;2023-07-01;1;9214065.5;638740.87;8575324.63;0;0;135431710.7;0;0;0;0;0;0;0;0;0;142217.28;0;0;0;0;135289493.42;0;0;0;0;0;0;;0;0;;0;0;0;676257.87;0;0;676257.87;898183.2;143291.16;0;0;0;0;0;0;0;15553.46;1057027.82
17.098.794/0001-70;2023-08-01;1;5702331.94;10893.54;5691438.4;0;0;139622405.38;0;0;0;0;0;0;0;0;0;304194.44;0;0;0;0;139318210.94;0;0;0;0;0;0;;0;0;;0;0;0;124952.3;0;0;124952.3;898183.2;158531.58;0;0;0;0;0;0;0;15553.62;1072268.4
17.098.794/0001-70;2023-09-01;1;4944682.64;11384.21;4933298.43;0;0;140580109.2;0;0;0;0;0;0;0;0;0;3760931.25;0;0;0;0;136819177.95;0;0;0;0;0;0;;0;0;;0;0;0;384390.74;0;0;384390.74;913940.8;138065.48;0;0;0;0;0;0;0;13227.68;1065233.96
17.098.794/0001-70;2023-10-01;1;5819089.53;11784.39;5807305.14;0;0;136442751.99;0;0;0;0;0;0;0;0;0;0;0;0;0;0;136442751.99;0;0;0;0;0;0;;0;0;;0;0;0;17529.71;0;0;17529.71;913940.8;142967.53;0;0;0;0;0;0;0;117320.16;1174228.49
17.098.794/0001-70;2023-11-01;1;7013427.77;12495.89;7000931.88;0;0;135402533.96;0;0;0;0;0;0;0;0;0;0;0;0;0;0;134696953.35;0;0;0;705580.61;0;0;;0;0;;0;0;0;23841.99;0;0;23841.99;913940.8;135243.74;0;0;0;0;0;0;0;15557.78;1064742.32
17.098.794/0001-70;2023-12-01;1;5340810.84;73960.96;5266849.88;0;0;140988521.42;0;0;0;0;0;0;0;0;0;0;0;0;0;0;140282037.01;0;0;0;706484.41;0;0;;0;0;;0;0;0;1004795.49;0;0;1004795.49;929698.4;135818.19;0;0;0;0;0;0;0;93132.98;1158649.57
17.144.039/0001-85;2023-01-01;1;1494929.09;5000;;;1489929.09;102800601.65;102800601.65;;102800601.65;;;;;;;;;;;;;;;;;;;;;;;;;;519896.45;519896.45;;;169956.8;68443.76;;;;;;;;53291.76;291692.32
17.144.039/0001-85;2023-02-01;1;1507704.99;5000;;;1502704.99;102801203.3;102801203.3;;102801203.3;;;;;;;;;;;;;;;;;;;;;;;;;;523088.73;522736.44;;352.29;169956.8;68443.74;;;;;;;;45922.66;284323.2
17.144.039/0001-85;2023-03-01;1;1563096.82;71113.96;;;1491982.86;102801804.95;102801804.95;;102801804.95;;;;;;;;;;;;;;;;;;;;;;;;;;472574.12;472574.12;;;169956.8;68443.86;;;;;;;;22752.62;261153.28
17.144.039/0001-85;2023-04-01;1;1576216.81;5000;;;1571216.81;102802406.6;102802406.6;;102802406.6;;;;;;;;;;;;;;;;;;;;;;;;;;406803.12;406457.72;;345.4;169956.8;68443.74;;;;;;;;27463.93;265864.47
17.144.039/0001-85;2023-05-01;1;1467980.87;5000;;;1462980.87;102803008.24;102803008.24;;102803008.24;;;;;;;;;;;;;;;;;;;;;;;;;;459551.46;447684.62;;11866.84;169956.8;68443.77;;;;;;;;24850.39;263250.96
17.144.039/0001-85;2023-06-01;1;1454586.35;5000;;;1449586.35;102803609.88;102803609.88;;102803609.88;;;;;;;;;;;;;;;;;;;;;;;;;;457373.45;446899.48;;10473.97;169956.8;68443.77;;;;;;;;28640.04;267040.61
17.144.039/0001-85;2023-07-01;1;1435459.54;5000;;;1430459.54;102804211.52;102804211.52;;102804211.52;;;;;;;;;;;;;;;;;;;;;;;;;;455700.33;447247.24;;8453.09;169956.8;68443.83;;;;;;;;32402.63;270803.26
17.144.039/0001-85;2023-08-01;1;1437301.39;5000;;;1432301.39;102804813.16;102804813.16;;102804813.16;;;;;;;;;;;;;;;;;;;;;;;;;;454122.99;447247.24;;6875.75;169800;68443.86;;;;;;;;36519.9;274763.76
17.144.039/0001-85;2023-09-01;1;1438685.73;5000;;;1433685.73;102805372.48;102805372.48;;102805372.48;;;;;;;;;;;;;;;;;;;;;;;;;;452205.31;447247.24;;4958.07;169800;68443.8;;;;;;;;40100.13;278343.93
17.144.039/0001-85;2023-10-01;1;1416398.88;5000;;;1411398.88;102814298.84;102814298.84;;102814298.84;;;;;;;;;;;;;;;;;;;;;;;;;;464601.2;461043.68;;3557.52;169800;68443.83;;;;;;;;43859.37;282103.2
17.144.039/0001-85;2023-11-01;1;1412812.06;5000;;;1407812.06;102814858.16;102814858.16;;102814858.16;;;;;;;;;;;;;;;;;;;;;;;;;;462669.28;461043.68;;1625.6;169800;68443.8;;;;;;;;34439.61;272683.41
17.144.039/0001-85;2023-12-01;1;1343881.37;5000;;;1338881.37;99800000;99800000;;99800000;;;;;;;;;;;;;;;;;;;;;;;;;;461372.63;461043.68;;328.95;169800;68443.8;;;;;;;;19809.32;258053.12
17.156.502/0001-09;2023-01-01;1;53684199.45;2314.15;0;0;53681885.3;315091233.75;0;0;0;0;0;0;0;0;0;0;0;0;0;0;19251486.55;0;0;0;0;0;0;;295839747.2;0;;0;0;0;1355800.48;0;0;1355800.48;4175780;31909.9;0;0;0;0;0;0;1860557.53;512786.07;6581033.5
17.156.502/0001-09;2023-02-01;1;58648139.86;2750.97;0;0;58645388.89;311120204.64;0;0;0;0;0;0;0;0;0;0;0;0;0;0;19149956.33;0;0;0;0;0;0;;291970248.31;0;;0;0;0;1708321.47;0;0;1708321.47;0;26201.92;0;0;0;0;0;0;1860557.53;4130075.48;6016834.93
17.156.502/0001-09;2023-03-01;1;67104593.35;2465.34;0;0;67102128.01;305078032.87;0;0;0;0;0;0;0;0;0;0;0;0;0;0;19005023.13;0;0;0;0;0;0;;286073009.74;0;;0;0;0;328433.54;0;0;328433.54;3728375;33526.25;830231.17;0;0;0;0;0;1860557.53;274140.57;6726830.52
17.156.502/0001-09;2023-04-01;1;57724995.51;2344.29;0;0;57722651.22;314193299.59;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18334220.39;0;0;0;0;0;0;;295859079.2;0;;0;0;0;1672041.91;0;0;1672041.91;3728375;26257.11;1335794.18;0;0;0;0;0;1860557.53;210054.06;7161037.88
17.156.502/0001-09;2023-05-01;1;60414084.21;2337.14;91874.78;0;60319872.29;311163807.23;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16842461.05;0;0;0;0;0;0;;294321346.18;0;;0;0;0;1717517.58;0;0;1717517.58;3914793.75;32090.94;1570711.81;0;0;0;0;0;1860557.53;256729.35;7634883.38
17.156.502/0001-09;2023-06-01;1;65901278.57;2691.65;0;0;65898586.92;308038702.87;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16560362.86;0;0;0;0;0;0;;291478340.01;0;;0;0;0;566.39;0;0;566.39;4026645;30613.67;2003806.58;0;0;0;0;0;1860557.53;244909.27;8166532.05
17.156.502/0001-09;2023-07-01;1;51241986.97;2381.58;0;0;51239605.39;319091718.67;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14825986.78;0;0;0;0;0;0;;304265731.89;0;;0;0;0;1125528.36;0;0;1125528.36;3728375;30606.19;0;0;0;0;0;0;1860557.53;244849.74;5864388.46
17.156.502/0001-09;2023-08-01;1;59599071.41;12306.57;20961272.82;0;38625492.02;311732595.65;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13641020.38;0;0;0;0;0;0;;287963851.97;0;;10127723.3;0;0;1040126.59;0;0;1040126.59;3840226.25;33556.15;289904.17;0;0;0;0;0;2626669.45;274402.16;7064758.18
17.156.502/0001-09;2023-09-01;1;30602539.99;25499.72;19966987.36;0;10610052.91;339726125.68;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13497524.84;0;0;0;0;0;0;;305952083.84;0;;20276517;0;0;707546.7;0;0;707546.7;3728375;29099.94;397187.75;0;0;0;0;0;2626669.45;527752.94;7309085.08
17.156.502/0001-09;2023-10-01;1;24998350.77;3946.75;19376241.51;0;5618162.51;346576741.82;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12652862.95;0;0;0;0;0;0;;313455249.07;0;;20468629.8;0;0;539.41;0;0;539.41;3840226.25;30377.85;659197.56;0;0;0;0;0;2626669.45;1228373.26;8384844.37
17.156.502/0001-09;2023-11-01;1;31746275.8;95279.28;28941750.63;0;2709245.89;340966454.56;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10710500.72;0;0;0;0;0;0;;309608900.84;0;;20647053;0;0;791265.82;0;0;791265.82;3656309.1;29070.28;1922771.67;0;0;0;0;0;2626669.45;496674.12;8731494.62
17.156.502/0001-09;2023-12-01;2;19238693.26;2260.19;19158635.8;0;77797.27;354425523.76;0;0;0;0;0;0;0;0;0;0;0;0;0;0;41183613.71;0;0;0;0;0;0;;302915959.75;0;;10325950.3;0;0;8836.58;0;0;8836.58;3765658.75;29098.46;2341247.93;0;0;0;0;0;2784300.64;335655.61;9255961.39
17.161.979/0001-82;2023-01-01;1;2611152.44;8615.17;0;0;2602537.27;171858359.45;160290000;0;0;0;160290000;0;0;0;0;0;0;0;0;0;11568359.45;0;0;0;0;0;0;;0;0;;0;0;0;894272.27;845604.35;0;48667.92;664523.6;12017.52;0;0;0;0;0;0;0;244452.86;920993.98
17.161.979/0001-82;2023-02-01;1;2744503.33;22306.8;0;0;2722196.53;171858359.45;160290000;0;0;0;160290000;0;0;0;0;0;0;0;0;0;11568359.45;0;0;0;0;0;0;;0;0;;0;0;0;870376.24;827162;0;43214.24;766758;13684;0;0;0;0;0;0;0;247169.62;1027611.62
17.161.979/0001-82;2023-03-01;1;2780117.18;9429.41;0;0;2770687.77;171876705.45;160308346;0;0;0;160308346;0;0;0;0;0;0;0;0;0;11568359.45;0;0;0;0;0;0;;0;0;;0;0;0;922852.91;839982.91;0;82870;766984.48;14078.95;0;0;0;0;0;0;0;290135.27;1071198.7
17.161.979/0001-82;2023-04-01;1;2723644.3;16261.57;0;0;2707382.73;171991522.07;160423162.62;0;0;0;160423162.62;0;0;0;0;0;0;0;0;0;11568359.45;0;0;0;0;0;0;;0;0;;0;0;0;922475.56;839984.31;0;82491.25;776987.52;13884.25;0;0;0;0;0;0;0;288844.65;1079716.42
17.161.979/0001-82;2023-05-01;1;4549059.47;23766.68;0;0;4525292.79;342170708.26;330602348.81;0;0;0;330602348.81;0;0;0;0;0;0;0;0;0;11568359.45;0;0;0;0;0;0;;0;0;;0;0;0;908111.44;840910.62;0;67200.82;707610.96;12725.31;0;110000000;0;0;0;0;0;258469.39;110978805.66
17.161.979/0001-82;2023-06-01;1;4862017.33;19638.35;0;0;4842378.98;342330704.35;330632891.42;0;0;0;330632891.42;0;0;0;0;0;0;0;0;0;11697812.93;0;0;0;0;0;0;;0;0;;0;0;0;908964.89;859908.62;0;49056.27;996431.76;18029.29;0;110000000;0;0;0;0;0;264455.79;111278916.84
17.161.979/0001-82;2023-07-01;1;4938694.62;10393.34;0;0;4928301.28;342390477.82;330692664.89;0;330692664.89;0;0;0;0;0;0;0;0;0;0;0;11697812.93;0;0;0;0;0;0;;0;0;;0;0;0;911146.11;859908.62;0;51237.49;1083078;19505.3;0;110000000;0;0;0;0;0;266597.79;111369181.09
17.161.979/0001-82;2023-08-01;1;55826277.74;9930.33;0;0;55816347.41;342390477.82;330692664.89;0;330692664.89;0;0;0;0;0;0;0;0;0;0;0;11697812.93;0;0;0;0;0;0;;0;0;;0;0;0;935297.01;877386.15;0;57910.86;818082.86;16721.8;0;110000000;0;200;0;0;0;289160.78;111124165.44
17.161.979/0001-82;2023-09-01;1;1631169.89;277136.76;0;0;1354033.13;428601172.56;330820526.07;0;330820526.07;0;0;0;0;86082833.56;0;0;0;0;0;0;11697812.93;0;0;0;0;0;0;;0;0;;0;0;0;957537.44;850506.37;0;107031.07;782516.68;12168.82;0;110000000;0;0;0;0;0;32366827.19;143161512.69
17.161.979/0001-82;2023-10-01;1;3870086.19;19598.72;0;0;3850487.47;428342540.54;330852634.29;0;330852634.29;0;0;0;0;85792093.32;0;0;0;0;0;0;11697812.93;0;0;0;0;0;0;;0;0;;0;0;0;960841.67;850372.32;0;110469.35;800544.64;14569.79;0;110000000;0;200;0;0;0;287542.36;111102856.79
17.161.979/0001-82;2023-11-01;1;4168008.22;29495.05;0;0;4138513.17;428355540.54;330865634.29;0;330865634.29;0;0;0;0;85792093.32;0;0;0;0;0;0;11697812.93;0;0;0;0;0;0;;0;0;;0;0;0;959554.28;838919.53;0;120634.75;1080734.34;19137.45;0;110000000;0;0;0;0;0;275417.93;111375289.72
17.161.979/0001-82;2023-12-01;2;3632988.86;232129.32;0;0;3400859.54;456749942.66;357789000;0;357789000;0;0;0;0;87265942.66;0;0;0;0;0;0;11695000;0;0;0;0;0;0;;0;0;;0;0;0;1305519.25;1263019.25;0;42500;680463.34;17236.54;0;111619102.98;0;0;0;0;0;271799.97;112588602.83
17.198.500/0001-82;2023-01-01;1;12151964.98;1000;;;12150964.98;190931396.9;190931396.9;190931396.9;;;;;;;;;;;;;;;;;;;;;;;;;;;83536672.34;379686.34;83156986;;;11037.94;;27615124;;;;;;39403.63;27665565.57
17.198.500/0001-82;2023-02-01;1;12698553.96;1000;;;12697553.96;190931396.9;190931396.9;190931396.9;;;;;;;;;;;;;;;;;;;;;;;;;;;78551816.22;379686.34;78171724;405.88;;11037.94;;26199274;;;;;;40822.14;26251134.08
17.198.500/0001-82;2023-03-01;1;13274103.47;1000;;;13273103.47;190931396.9;190931396.9;190931396.9;;;;;;;;;;;;;;;;;;;;;;;;;;;77999117.23;482121.23;77516996;;;11037.94;;26379953;;;;;;47505.48;26438496.42
17.198.500/0001-82;2023-04-01;1;13802199.68;264;;;13801935.68;190931396.9;190931396.9;190931396.9;;;;;;;;;;;;;;;;;;;;;;;;;;;76139703.57;482121.23;75657156;426.34;;11037.94;;25465409;;;;;;35235.92;25511682.86
17.198.500/0001-82;2023-05-01;1;22682837.73;1000;;;22681837.73;190931396.9;190931396.9;190931396.9;;;;;;;;;;;;;;;;;;;;;;;;;;;64663321.4;482121.23;64163619.61;17580.56;;12950.11;;24249908;;;;;;32258.9;24295117.01
17.198.500/0001-82;2023-06-01;1;23551172;1000;;;23550172;190931396.9;190931396.9;190931396.9;;;;;;;;;;;;;;;;;;;;;;;;;;;61185538.73;482121.23;60687978;15439.5;;11037.94;;23178367;;;;;;33913.64;23223318.58
17.198.500/0001-82;2023-07-01;1;13800338.19;1000;;;13799338.19;191270929.55;191270929.55;191270929.55;;;;;;;;;;;;;;;;;;;;;;;;;;;63661659.57;482121.23;63167015;12523.34;;11189.7;;24346641;;;;;;41315.97;24399146.67
17.198.500/0001-82;2023-08-01;1;7942250.45;0;;;7942250.45;191270929.55;191270929.55;191270929.55;;;;;;;;;;;;;;;;;;;;;;;;;;;62599972.61;482121.23;62107755;10096.38;;11675.33;;16858816;;;;;;55352.37;16925843.7
17.198.500/0001-82;2023-09-01;1;8462527.17;1000;;;8461527.17;191270929.55;191270929.55;191270929.55;;;;;;;;;;;;;;;;;;;;;;;;;;;64021455.45;482121.23;63531988.51;7345.71;;11675.33;;17712986.85;;;;;;48083.15;17772745.33
17.198.500/0001-82;2023-10-01;1;7764796.88;264;;;7764532.88;191270929.55;191270929.55;191270929.55;;;;;;;;;;;;;;;;;;;;;;;;;;;64248001.3;482121.23;63760703.92;5176.15;;11675.33;;16437075;;;;;;51625.22;16500375.55
17.198.500/0001-82;2023-11-01;1;16788154.25;1000;;;16787154.25;191270929.55;191270929.55;191270929.55;;;;;;;;;;;;;;;;;;;;;;;;;;;55763987.11;482121.23;55279456.98;2408.9;;11675.33;;16283976.49;;;;;;54998.62;16350650.44
17.198.500/0001-82;2023-12-01;1;17341067.87;1000;;;17340067.87;214279518.55;214279518.55;214279518.55;;;;;;;;;;;;;;;;;;;;;;;;;;;58348343.54;482121.23;57865836.71;385.6;;11675.33;;16347958;;;;;;34288.19;16393921.52
17.209.378/0001-00;2023-01-01;1;1354203.79;253.11;1353950.68;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;;0;0;0;0;0;0;0;0;20000;0;0;0;0;0;0;0;303.75;20303.75
17.209.378/0001-00;2023-02-01;1;1334822.01;3358.1;1331463.91;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;;0;0;0;0;0;0;0;0;20000;0;0;0;0;0;0;0;11.25;20011.25
17.209.378/0001-00;2023-03-01;1;1305607.53;1305607.53;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;;0;0;0;0;0;0;0;0;12726.79;0;0;0;0;0;0;0;48167.74;60894.53
17.209.378/0001-00;2023-04-01;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17.216.625/0001-98;2023-01-01;1;1718993.79;186.6;1718807.19;;;18380830.34;0;;;;;;;;;;;;;;;;;;;18380830.34;;;;;;;;;0;;;;;36226.56;;;;;;;;13553.93;49780.49
17.216.625/0001-98;2023-02-01;1;1677042.33;132.63;1676909.7;;;18380830.34;0;;;;;;;;;;;;;;;;;;;18380830.34;;;;;;;;;12213.89;;;12213.89;;32253.08;;;;;;;;15055.22;47308.3
17.216.625/0001-98;2023-03-01;1;1654585.65;45.14;1654540.51;;;18380830.34;0;;;;;;;;;;;;;;;;;;;18380830.34;;;;;;;;;10665.3;;;10665.3;;37173.55;;;;;;;;17005.59;54179.14
17.216.625/0001-98;2023-04-01;1;1623483.61;581.85;1622901.76;;;18380830.34;0;;;;;;;;;;;;;;;;;;;18380830.34;;;;;;;;;9772.48;;;9772.48;;33466.92;;;;;;;;18493.3;51960.22
17.216.625/0001-98;2023-05-01;1;1591946.88;705.77;1591241.11;;;18380830.34;0;;;;;;;;;;;;;;;;;;;18380830.34;;;;;;;;;12519.54;;;12519.54;;37365.81;;;;;;;;17383.3;54749.11
17.216.625/0001-98;2023-06-01;1;1562548.55;564.44;1561984.11;;;20771921.97;0;;;;;;;;;;;;;;;;;;;20771921.97;;;;;;;;;10844.05;;;10844.05;;36351.86;;;;;;;;19175.13;55526.99
17.216.625/0001-98;2023-07-01;1;1534142.59;522.27;1533620.32;;;20771921.97;0;;;;;;;;;;;;;;;;;;;20771921.97;;;;;;;;;8918.88;;;8918.88;;38788.33;;;;;;;;20405.47;59193.8
17.216.625/0001-98;2023-08-01;1;1503321.35;592.3;1502729.05;;;20771921.97;0;;;;;;;;;;;;;;;;;;;20771921.97;;;;;;;;;7104.78;;;7104.78;;41056.87;;;;;;;;21744.26;62801.13
17.216.625/0001-98;2023-09-01;1;1468369.46;462.12;1467907.34;;;20771921.97;0;;;;;;;;;;;;;;;;;;;20771921.97;;;;;;;;;5232.49;;;5232.49;;38095.15;;;;;;;;23118.43;61213.58
17.216.625/0001-98;2023-10-01;1;1421485.26;716.19;1420769.07;;;20771921.97;0;;;;;;;;;;;;;;;;;;;20771921.97;;;;;;;;;3594.72;;;3594.72;;39404.88;;;;;;;;9826.13;49231.01
17.216.625/0001-98;2023-11-01;1;1386982.4;43.44;1386938.96;;;20771921.97;0;;;;;;;;;;;;;;;;;;;20771921.97;;;;;;;;;1717.56;;;1717.56;;38278.25;;;;;;;;11114.1;49392.35
17.216.625/0001-98;2023-12-01;1;1352734.38;768.81;1351965.57;;;20771921.97;0;;;;;;;;;;;;;;;;;;;20771921.97;;;;;;;;;178.8;;;178.8;;38242.1;;;;;;;;12349.01;50591.11
17.282.011/0001-04;2023-01-01;2;3092434.17;197.82;0;0;3092236.35;279764000;212521000;0;212521000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;67243000;0;0;;0;0;;0;0;0;40713209.86;711183.81;30969105.43;9032920.62;2897266.37;321846.22;0;0;0;0;0;0;0;5938280.42;9157393.01
17.282.011/0001-04;2023-02-01;2;2010031.57;197.82;0;0;2009833.75;279764000;212521000;0;212521000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;67243000;0;0;;0;0;;0;0;0;42107684.53;874277.94;30969105.43;10264301.16;2374273.07;321901.58;0;0;0;0;0;0;0;6791161.97;9487336.62
17.282.011/0001-04;2023-03-01;2;16317296.73;197.75;0;0;16317098.98;279764000;212521000;0;212521000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;67243000;0;0;;0;0;;0;0;0;28754800.46;803787.74;18293301.01;9657711.71;8634254.61;323481.43;0;0;0;0;0;0;0;6692900.23;15650636.27
17.282.011/0001-04;2023-04-01;2;2289269.1;197.74;0;0;2289071.36;279764000;212521000;0;212521000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;67243000;0;0;;0;0;;0;0;0;28741451.5;874286.94;18293301.01;9573863.55;7365907.39;317922.56;0;0;0;0;0;0;0;6580760.93;14264590.88
17.282.011/0001-04;2023-05-01;2;3334171.7;197.68;0;0;3333974.02;279764000;212521000;0;212521000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;67243000;0;0;;0;0;;0;0;0;28419508.91;622951.72;18293301.01;9503256.18;8193399.73;305056.31;0;0;0;0;0;0;0;6483272.48;14981728.52
17.282.011/0001-04;2023-06-01;2;27494375.11;197.82;0;0;27494177.29;279764000;212521000;0;212521000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;67243000;0;0;;0;0;;0;0;0;10011839.12;601536.85;0;9410302.27;21765403.1;305062.22;0;0;0;0;0;0;0;6195435.53;28265900.85
17.282.011/0001-04;2023-07-01;1;27494375.11;197.82;0;0;27494177.29;279764000;212521000;0;212521000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;67243000;0;0;;0;0;;0;0;0;10011839.12;601536.85;0;9410302.27;21765403.1;305062.22;0;0;0;0;0;0;0;6195435.53;28265900.85
17.282.011/0001-04;2023-08-01;2;1277843.29;197.82;0;0;1277645.47;279764000;212521000;0;212521000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;67243000;0;0;;0;0;;0;0;0;10026360.72;712617.78;0;9313742.94;2258394.7;297398.66;0;0;0;0;0;0;0;6020697.27;8576490.63
17.282.011/0001-04;2023-09-01;2;1971164.33;197.82;0;0;1970966.51;279764000;212521000;0;212521000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;67243000;0;0;;0;0;;0;0;0;10230510.09;1006819.84;0;9223690.25;3338106.16;290783.92;0;0;0;0;0;0;0;5840370.96;9469261.04
17.282.011/0001-04;2023-10-01;2;2180870.21;197.82;0;0;2180672.39;279764000;212521000;0;212521000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;67243000;0;0;;0;0;;0;0;0;9840765.29;713547.43;0;9127217.86;0;290788.7;0;0;0;0;0;0;0;4663001.83;4953790.53
17.282.011/0001-04;2023-11-01;2;772528.45;197.82;0;0;772330.63;279765000;212521000;0;212521000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;67244000;0;0;;0;0;;0;0;0;9891879.83;789089.78;0;9102790.05;0;295069.88;0;0;0;0;0;0;0;2332539.86;2627609.74
17.282.011/0001-04;2023-12-01;2;15969708.19;152120.8;0;0;15817587.39;312699580;223864000;0;223864000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;88835580;0;0;;0;0;;0;0;0;10890821.09;640034.61;0;10250786.48;6505718.66;296182.5;0;0;0;0;0;0;0;14232269.86;21034171.02
17.308.805/0001-08;2023-01-01;2;100673.92;200;100473.92;0;0;24446015.61;24446015.61;0;18692861.79;5753153.82;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;;0;0;0;15629485;2519982.74;0;13109502.26;0;29462.09;0;0;0;0;0;0;0;946463.91;975926
17.308.805/0001-08;2023-02-01;3;511071.26;200;510871.26;0;0;24563825.49;24563825.49;0;18810671.67;5753153.82;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;;0;0;0;15548331.38;2463536;0;13084795.38;0;29462.09;0;0;0;0;0;0;0;1031893.35;1061355.44
17.308.805/0001-08;2023-03-01;2;415442.44;200;415242.44;0;0;24673563.9;24673563.9;0;18920410.08;5753153.82;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;;0;0;0;15560514.07;2445498.53;0;13115015.54;0;29462.09;0;0;0;0;0;0;0;910556.07;940018.16
17.308.805/0001-08;2023-04-01;2;175743.15;179.47;175563.68;0;0;24888893.87;24888893.87;0;19135740.05;5753153.82;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;;0;0;0;15505588.34;2389161.09;0;13116427.25;0;29462.09;0;0;0;0;0;0;0;862557.42;892019.51
17.308.805/0001-08;2023-05-01;2;212465.56;200;212265.56;0;0;24889673.87;24889673.87;0;19136520.05;5753153.82;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;;0;0;0;15451924.18;2369137.12;0;13082787.06;0;29462.09;0;0;0;0;0;0;0;825605.36;855067.45
17.308.805/0001-08;2023-06-01;3;204490.02;200;204290.02;0;0;25043610.84;25043610.84;0;19290457.02;5753153.82;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;;0;0;0;15443360.09;2397875.91;0;13045484.18;0;29462.09;0;0;0;0;0;0;0;788757.88;818219.97
